z1 0.00063 zend -0.01316 60% between diff -0.00827
1	0.000630000000000000
0.978390000000000	0.00395000000000000
0.948900000000000	0.00847000000000000
0.913540000000000	0.0138800000000000
0.865080000000000	0.0215100000000000
0.812540000000000	0.0300000000000000
0.741970000000000	0.0401800000000000
0.690900000000000	0.0450000000000000
0.626720000000000	0.0470000000000000
0.557310000000000	0.0468000000000000
0.487890000000000	0.0460800000000000
0.442060000000000	0.0454200000000000
0.380470000000000	0.0441200000000000
0.327290000000000	0.0427900000000000
0.281680000000000	0.0411800000000000
0.243520000000000	0.0394500000000000
0.215010000000000	0.0378000000000000
0.177290000000000	0.0350400000000000
0.138690000000000	0.0315000000000000
0.110110000000000	0.0284600000000000
0.0917500000000000	0.0262400000000000
0.0764500000000000	0.0241800000000000
0.0620000000000000	0.0220200000000000
0.0495200000000000	0.0198500000000000
0.0391100000000000	0.0178300000000000
0.0265100000000000	0.0148400000000000
0.0194500000000000	0.0128100000000000
0.0143500000000000	0.0111400000000000
0.0112700000000000	0.00993000000000000
0.00841000000000000	0.00860000000000000
0.00513000000000000	0.00674000000000000
0.00220000000000000	0.00448000000000000
0.00101000000000000	0.00311000000000000
0	0
0.00101000000000000	-0.00261000000000000
0.00220000000000000	-0.00395000000000000
0.00513000000000000	-0.00601000000000000
0.00841000000000000	-0.00753000000000000
0.0112700000000000	-0.00844000000000000
0.0143500000000000	-0.00907000000000000
0.0194500000000000	-0.00964000000000000
0.0265100000000000	-0.0103000000000000
0.0391100000000000	-0.0112200000000000
0.0495200000000000	-0.0116800000000000
0.0620000000000000	-0.0120800000000000
0.0764500000000000	-0.0123200000000000
0.0917500000000000	-0.0125700000000000
0.110110000000000	-0.0127900000000000
0.138690000000000	-0.0130000000000000
0.177290000000000	-0.0131800000000000
0.215010000000000	-0.0132200000000000
0.243520000000000	-0.0132200000000000
0.281680000000000	-0.0132400000000000
0.327290000000000	-0.0132600000000000
0.380470000000000	-0.0132700000000000
0.442060000000000	-0.0132700000000000
0.487890000000000	-0.0132700000000000
0.557310000000000	-0.0132600000000000
0.626720000000000	-0.0132400000000000
0.690900000000000	-0.0132300000000000
0.741970000000000	-0.0132100000000000
0.812540000000000	-0.0132000000000000
0.865080000000000	-0.0131800000000000
0.913540000000000	-0.0131700000000000
0.948900000000000	-0.0131600000000000
0.978390000000000	-0.0131600000000000
1	-0.0131600000000000
